Domain,Full Name,Title,LinkedIn Profile,
http://www.carbonquest.com,Brian Asparro,Chief Operating Officer,https://www.linkedin.com/in/brian-asparro-93b52a8
http://www.carbonquest.com,Don Gongaware,VP of Engineering,https://www.linkedin.com/pub/dir/+/Gongaware
https://www.carewell.com,Paige Dworak,President Chief Executive Officer,https://www.linkedin.com/in/paigedworak
https://www.carewell.com,Jennifer Dobin,Chief Human Resources Officer,https://www.linkedin.com/in/jennifer-dobin-5bb701b4
https://www.cargobot.io/,Fernando Correa,"CEO, Co-Founder",https://www.linkedin.com/in/correafer
https://www.cargobot.io/,Catalina Machado,Co-Founder,https://www.linkedin.com/in/cathalina-machado-07286a8a
https://www.cargobot.io/,Gustavo Medina,"CIO, Co-Founder",https://www.linkedin.com/in/gustavomed
https://www.cargobot.io/,Natalia Aristizbal,Human Resources Director,https://www.linkedin.com/in/natalia-aristizabal-27717028
https://carrymoney.com/,Robin Vince,Chief Executive Officer,https://www.linkedin.com/in/robin-vince
https://carrymoney.com/,Shannon Hobbs,Chief People Officer,https://www.linkedin.com/in/shannon-hobbs
https://www.cartwheelcare.org,Joe English,"CEO, Co-Founder",https://www.linkedin.com/in/joe-m-english
https://www.cartwheelcare.org,Daniel Tartakovsky,"COO, Co-Founder",https://www.linkedin.com/in/tartakovsky
https://www.cartwheelcare.org,Garth Gaughn,VP of Engineering,https://www.linkedin.com/in/garthgaughan
https://www.cartwheelcare.org,Andrew Blum,Head of People & Culture,https://www.linkedin.com/posts/andrew-blum-22628a10_evidence-based-mental-health-care-no-waitlists-activity-7094465819669082112-aR8f
https://www.cast.ai/,Gabija Marganavice,Chief People Officer,https://lt.linkedin.com/in/gabija-marganavice
